"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90"
"species11",-0.00887644326286084,0.140944231792108,-0.163189728361296,-0.043804469987828,0.0838223086708542,-0.0616925664350126,-0.0441250960902955,-0.0266223700568781,-0.0581251831986452,0.0862471451324632,0.182517678404407,-0.00918718685213252,-0.0417395064610725,0.0810423470935518,0.25558811078283,0.110875118795115,0.0588904358356358,-0.0426877660589989,0.167673779774706,-0.202620664547626,-0.2244152634493,-0.227678338478525,0.00326785874663585,0.000539761396224747,-0.00201057489053644,-0.067450874935504,-0.16131024025472,-0.134735474016385,0.118479735521159,-0.0856070303478863,0.157214142124169,0.0675279689218514,0.031231635392287,-0.1677765620998,-0.205600908431856,0.0365639787144764,-0.0449944140927438,0.0999914309226966,-0.0705343110915549,0.137152382478445,0.0021810956147629,0.00696574227327753,-0.0894744053583436,-0.0212478010736053,0.0404849531764619,0.158549364356322,0.131547483876898,0.179212643274358,-0.00336402295222126,0.0387142403885882,0.0952990917491472,-0.0456925466901417,0.151671081475031,-0.139047581291405,0.0399880033780339,0.0525173026830374,0.0516363659385467,0.0897870645379143,0.00991202931600832,0.100036754972233,0.0242423630093764,-0.125541579316954,-0.19478589706459,-0.0724438427639157,0.0813162517268734,0.11562868113654,-0.090556766891363,0.0441277545686433,-0.181845474137352,0.020796407622816,-0.0240846897916629,0.155627210705542,-0.030340521732712,0.0204001558454,0.0769700465305549,0.0609521291700985,-0.133275035721244,-0.183565318530602,-0.0342822987804048,0.137125384968725,-0.0399453425277157,-0.0420947304326045,-0.0553247278828743,0.0614528603768671,-0.0763533564625406,0.0983705314647668,0.0166278978741669,-0.0389004306803815,-0.0205367555888445,-0.00835022460605081
"species12",-0.0131804475768277,0.156519135283857,-0.137742740038784,-0.0405789443390543,-0.0185675673609497,-0.03137832401292,-0.0259115440384937,0.0372469156667121,-0.0138373555468799,0.115162805330042,0.0584022319650586,-0.111218409729303,-0.0356180355709169,0.0732413157412112,-0.138332520099477,0.00882944718811777,0.125712677304597,-0.157153741610895,-0.00665165481518991,0.121269405540208,-0.0737908608839748,0.0219336410281502,0.0706879802352694,0.10795241603996,-0.0613643667404819,0.0834732114976874,0.0579685885265405,0.00261301703693455,-0.122956311075363,-0.00603916988639916,-0.200153764867168,-0.139662874049434,-0.104671912696291,-0.113638331142633,0.162278150297876,-0.0653730663052959,0.0362606602508563,0.165593172783528,0.172772651075249,0.160222237274223,0.0343789706050079,-0.0324450698790873,0.0720837789864236,-0.0538468214318803,-0.0983920790472518,-0.0697117133253645,-0.061810019798885,-0.143780304750651,0.0160449324274969,-0.0205388058442212,-0.19087669216627,-0.038538900393441,0.182109264862694,-0.262613591025515,0.105590006016323,-0.119264210750293,0.0669239397235503,-0.192874312151461,-0.0144583431927487,0.0457158282623839,-0.11856907835268,0.234807552153115,-0.0888098020881394,-0.00899737714428507,0.131596041918811,-0.0772349015089335,0.00154531077083331,-0.00984520859560488,-0.0992852506724001,0.0333494577684321,-0.184867442626621,-0.00022764327912439,0.0790031960011975,-0.0333815403732281,-0.164970873720761,0.0757077465687399,-0.268964200462319,-0.0403197236146636,0.0523838803777042,0.0439899726163776,0.163890291528489,0.0237890333139135,0.078985833941655,-0.020761933204433,-0.0351402144318182,0.118635684979041,-0.0703294152409663,0.0666486188093516,0.0839445682949917,0.0305096815845368
"species13",-0.0161419282907116,0.146075425195525,-0.194793515166222,0.0496913444238505,0.0885051412179432,-0.0089083393363737,-0.0388258696109623,0.0443570664921384,0.153060618747226,-0.101213586330057,-0.128859171338189,0.00336596462897054,-0.0269109782678556,-0.0206660391968803,-0.080587308489466,0.179874142208916,-0.160258547558049,-0.0680580254858861,0.111145799033018,0.0353291489973613,0.158031871490842,0.0461049684735527,0.118778542621972,-0.105185034600495,0.0931459634588682,-0.0976542515046745,0.0513591035293612,-0.0760066420546268,0.104288054177988,-0.121002205874891,0.0766834366597048,-0.0221779412379484,-0.0215241536325855,-0.0561677714287868,-0.035785554302239,0.197139166404984,-0.303827404062836,0.191344516502873,-0.00693144552438238,0.103146311709667,-0.179292383176349,-0.00340983160588744,-0.0968550862940405,0.117713773695094,-0.192847214009633,-0.0711830277115432,0.0884771740504909,-0.0882592241786359,0.0605101235915372,0.0473135032821854,0.0184345688035876,0.157377685650667,-0.0708763104421826,0.0379953052867599,-0.215142587384569,0.0366618427636797,0.110665676574729,0.00876645895998225,-0.0514208283781017,0.0986337571193169,-0.0564856166147923,0.139144524008606,0.158115953017584,0.0702338202871094,0.146175966264511,-0.0952686063701686,-0.0566667811994396,-0.0639541332439379,-0.0677124031426886,0.190062894352165,-0.0146837260020765,-0.0743582509287485,0.192751751283608,-0.101175028371368,0.0509015469090889,-0.0152984409872624,0.130546018823624,-0.097586145108943,0.11368818670034,-0.032902545529699,0.0401408059887351,-0.100459363093534,-0.091908300063815,-0.00176139795624855,0.103014155946107,-0.0411441786932362,0.025367825871579,-0.0295218572308052,-0.113248617550092,0.0298658724632631
"species14",0.0113914424535278,0.150334424181804,-0.103625347719247,0.0929474276411471,-0.0718775723405973,-0.0775494466671222,0.113977167789644,0.0512503935169832,-0.114079816988564,-0.0942175511746512,-0.0718084085090677,0.129988876114223,0.00423083356165926,0.0876740186514245,0.224780127373101,-0.118631778769328,0.098792533262604,0.0383290085894647,0.0507855180364828,0.0268568227428945,0.00406627979857119,0.0619437738391964,-0.253968498262104,0.161846614268089,-0.084401771713915,-0.136043414666234,-0.262254329847212,-0.0284967992230532,0.00815567975754478,0.0638038037665375,-0.0278802979922093,0.0692144246962694,-0.0357624207261035,-0.114170746913838,0.0152996790315583,0.180253527787777,0.00317168462714253,-0.122466484661255,0.120907111524938,0.00434527187203282,-0.0641471592429042,0.0421194020256585,-0.055665669410104,0.000887154481327361,-0.0102760973098037,-0.0306710003344937,-0.0523030453336393,-0.151833909660224,0.0385929003833938,-0.122362509500178,-0.117119770900192,0.0389491151410234,0.093170191028757,0.0188052250931425,0.0829113795279083,0.216269988667729,0.0737307851302797,0.0799938850598743,-0.0118360623125643,0.00710639966590352,0.00218357625835459,0.0655930904601084,-0.091318274294458,0.125403430687634,-0.0693673077265881,-0.0596302020517006,-0.135288184560177,-0.221983807056928,0.162992124494662,0.145388204379016,-0.0588394328181233,-0.0486091957759615,-0.106683645810554,0.0606482323924496,0.00193652511891688,-0.246741913273955,-0.0747230862681293,0.143607114914851,0.217457301565819,-0.0161921659864737,-0.0698215692883187,-0.0161431863251573,-0.0479738644525767,-0.194258274789816,0.101858250914343,-0.00841189381127619,0.0916878374959106,-0.0566855292803069,0.0795971461919274,0.0283770202413611
"species15",-0.00621028298215541,0.143711301671996,0.0383686231927292,0.174010078779057,-0.0730578918785052,0.12403003014578,-0.237507861229771,-0.178252931840622,0.0438785691406327,0.0220785687448207,-0.0835685252050825,-0.154552537015649,0.00548576904963381,-0.0271741342453317,-0.0271210232103067,-0.0793834957757132,-0.203107493173366,0.0761800435334662,-0.0979040215980054,-0.031725362785122,0.0825501604929541,-0.027054182834562,0.0396610110424627,-0.0428707146021226,-0.149782941423365,0.108192279997817,-0.0108007227219462,-0.226045226478888,-0.121438121232301,-0.0393553655835642,-0.031007315970187,0.0250024812338548,0.0797607566194718,0.0518940726819855,0.0237794501000004,-0.0452306010605993,-0.243247811642576,0.0349443182593815,0.0033806475201358,0.208310859342913,-0.0879768737623446,-0.064270514630437,-0.00767986172168631,-0.0312204856850555,0.147014125265725,-0.0137985867510005,-0.117889967123731,0.219996200010179,0.161233451411213,-0.196177015678738,-0.0186523881576436,0.155961905784745,0.0267660333487933,0.0763603442556039,0.144042706808171,-0.0156114525169141,-0.148884911366212,0.0701302982842347,-0.116172093294391,0.0310584056643562,-0.0609684975294985,-0.0774282942205065,-0.0782321368305398,0.0148556291531043,-0.0628308409733895,0.01641879381284,0.0098640677891901,0.0508658808679695,0.178855310375365,0.0242723169007099,0.0841918024221622,0.201923720956151,0.0120070656126395,0.0888159342610474,-0.219059302636293,0.0428844855322494,-0.126178988196711,0.0999273248303229,0.143377402729747,-0.0236319446664616,0.0338014179839548,-0.12292671948768,-0.0979062704732371,-0.0214404884864872,-0.0592971404970205,0.0247057812750401,0.0600012292088937,0.0501323879542466,-0.037300524524916,-0.0938702922105296
"species16",0.00253717981222162,0.141197095785197,0.0298706020704505,-0.128605531914455,0.0816502131626171,-0.0178434718138885,0.106079450211164,-0.0123888547400339,0.172854653114575,-0.0174899570266045,-0.125903221992524,0.165114126147695,0.273028453375006,-0.160970943536972,-0.0480695187523265,-0.0317771360136626,0.0741117425170067,0.109397762912654,0.178521654467152,0.104205877995122,-0.0725504765605086,-0.0323498957471608,-0.0328792665181452,0.114002202213842,-0.0602910996566359,0.0642881817219574,0.0969285708544605,-0.201322421669504,-0.113708402205115,0.170274613022297,-0.139138656773269,-0.00247896713026664,-0.0461850999813773,-0.00399962015062014,0.0540828396827425,0.122439688224392,0.03080485104653,0.123910562206577,-0.0551695003670508,-0.0288655917571396,0.332812044488724,0.140926145103425,-0.0402013878778707,0.210420059143767,0.0861087402816919,-0.022716340618419,0.200053828725392,-0.0442005980120488,0.0585145824014877,-0.0253036529586456,-0.0907648728854516,0.0641047748978436,0.0998929333614071,0.0774542233525452,0.0571406714014762,-0.0408190847220451,-0.0259929067667251,0.265734820878325,0.0338790480019195,-0.0701428243257858,-0.0419753074426685,-0.0305903009239677,0.00726145253633684,-0.193096248101271,0.0725040988681763,-0.0218662710059215,0.119648771492188,0.0515539067554126,-0.0718512980447324,-0.0119626699007089,0.0723757736189631,0.0202825940770097,0.0675722868584707,0.0558886465110111,-0.017850808062982,0.0364603848531608,0.0282873961583978,-0.044690966160657,0.0265710277683994,0.00197542771406745,-0.100909812229891,-0.214475221854719,-0.0671788627600419,0.039224835247714,0.0292898558640346,-0.068599181068888,-0.0299076392077193,0.040415060765054,0.166099815525713,0.0423231052966003
"species17",-0.00993364253641501,0.137817235595394,-0.0683999215447579,-0.184294246003828,-0.0599237824401222,0.0576906902129726,-0.0945939742703149,-0.0492922304695802,-0.0102100709416445,-0.177236656569996,0.100893836895559,0.15405140832185,0.202776160008854,-0.00416316833365415,-0.0742088676900159,-0.0634564771250879,0.109113951040062,0.253996305703417,0.0239275260527198,-0.0696045162289669,-0.156294625296675,0.0793830655851135,0.155681205000324,-0.0760436114309796,-0.092542126628306,0.14532531042841,0.0335166686045134,0.053335799372314,-0.170975000362271,-0.323998180492038,-0.0309354157117491,0.0567492205133354,-0.104179682009201,-0.111834186758237,-0.0364425955039768,-0.161559339564829,0.017168281250487,0.032025982081508,-0.0912673389313196,-0.100114059470551,0.0153700301647508,0.0928477284078903,-0.0860922103059705,-0.349852376241527,0.0623733137988577,0.0554500848018474,0.0107682343244319,-0.0796163065781688,0.0859566707618826,-0.0460819849513195,0.0463077900554635,-0.0276689784037934,-0.0201916651450969,-0.00502317455089651,-0.161843635699301,-0.048097429613543,-0.0161052868229333,0.027494522987795,0.046330022979692,0.132947457064613,0.146797019329971,-0.0398701891486531,0.101462339170522,0.0212230563599776,-0.0333166148661992,-0.0418005671296112,0.12552839092949,-0.175736140602166,0.0686682140398422,0.0759868909978107,-0.0479131201436332,-0.00224455106057,-0.0151757730034356,-0.0805812026235201,0.00131364895460635,-0.122913279431007,0.00313049898101962,-0.00605213114493941,0.058926503440066,0.0105010106571055,0.0494140971729325,0.036548728137102,-0.123610872653697,-0.0757134673770835,-0.00683533662581268,0.0884628559751065,-0.000290517943510288,0.118087207002662,-0.149480522234269,0.133850317677615
"species18",-0.0133755924153881,0.153916264419789,-0.0705655008534552,0.0746110761784874,-0.0304204000915283,0.00255824403343552,-0.0280604720348985,-0.167056334470843,0.0465161612070339,0.0248059975945858,0.0254903204164423,0.0163932855195248,0.263379346449816,-0.0361735903409203,0.0635713736041258,0.135513591612587,-0.0663039866186154,0.172216683701189,-0.0162083635032658,0.0819857012330339,0.0987924434644666,0.0218026964758951,-0.142389026126149,0.0254071642271015,0.0699536456174435,-0.0154840129489267,0.0734117795186228,0.163519649252258,0.0935180996261752,0.0297998695772178,0.0245616573937765,0.0607151651810651,-0.146578216431014,0.042679966839463,0.0408214039160851,-0.115589773080964,-0.0650785149585958,0.104705477145531,0.087759242670899,0.0429592187027972,0.240470014931266,0.0916588754836706,0.24386080660844,-0.0272544611502082,-0.217343565488868,0.106811411977218,-0.00384498937381236,0.0560408232610114,-0.0560453888624742,-0.0639306497537148,-0.0764491116601745,0.0664982511282436,-0.16765202977738,-0.00224718983612145,-0.0744661638072297,0.102141083573045,-0.111161387843743,-0.158887194333336,-0.12447216260405,0.0575953228361041,-0.0629008566096027,-0.174699192697322,-0.129030328939251,0.218195046248397,0.0386640289565206,0.0315833562139859,-0.126104079586035,-0.121306422071086,-0.035071747211828,-0.047074181929678,-0.0224990159409017,-0.135637071571562,0.0100712036298643,-0.0125787268825237,0.0310467991234317,0.112662715392523,-0.0901140074047713,-0.0404670428117831,-0.0151765722076641,0.113665212079737,-0.242118318741936,0.156516598660512,-0.033638174436965,0.0557350316538496,-0.209324419991019,-0.104316251210323,0.0820463457482561,0.0481744940972558,0.0420537733215691,-0.050853321687427
"species19",-0.0150553792907618,0.154485557663593,-0.082323267923306,-0.0600814895717975,-0.132467711447779,-0.134916047322162,0.0420182028478989,0.0100239818931012,-0.0438036482339997,0.0429723799872753,-0.0920539754525025,-0.0716854643575077,0.060526685913907,0.00124912099612161,-0.278077294519222,-0.138104897576203,-0.0777574712241221,0.0736056654219668,-0.0923927658955205,-0.223497965507979,0.0422672017355992,-0.0994884589148189,-0.0346889640705198,-0.0620436540210737,-0.0417256445258807,0.00624563818146946,-0.124588649772387,0.0783875748425382,0.0378549168915818,-0.0389740493685095,0.0788142634641279,0.0968326933693902,-0.164567317188562,0.025270211735281,-0.0542352932924551,0.0870821967458449,0.0439694864500103,-0.145743680566563,0.118023293976727,0.00832104917838931,0.0266084165178352,-0.00643225794392232,-0.113261337511998,0.0605298260053339,0.0581903953025899,-0.027306709043586,0.0472162152555816,-0.136946358806194,0.0960509020043315,0.180271801318845,0.144404157958163,-0.0761961677120041,-0.109055239847107,-0.0626504883124035,0.0941752133606306,-0.153512111134613,0.0057266298314783,-0.0599890340382667,0.0493525470481101,-0.17591652934074,-0.0545259510229855,0.0708422659088095,-0.209474739976891,-0.0180444399507951,0.00239565109022019,0.0190679509124815,-0.0567394319327632,-0.0438088363427211,0.139186993132148,0.196510596462822,0.0147003350962377,-0.07594426322084,-0.147399914715439,-0.0580334037230991,-0.0318305891004923,0.322382297894811,0.0755265374375518,-0.04310901975872,-0.0620731982606147,0.170543438217645,0.0489728344121889,-0.0632624873653629,-0.211531723593881,0.0670601626880372,0.0983421320713919,-0.174962551711526,-0.0345864204779174,0.111616029534914,0.0178518939166867,-0.0907978635145436
"species20",-0.00929217191717667,0.153333848469416,0.0687838341376938,-0.091334982674635,0.0632851339185735,-0.132706597666977,-0.178490099417463,-0.13215423329397,-0.0552300190857943,0.106856644750446,-0.0513974710701064,0.0930407180222443,-0.21724943761236,-0.144398698886498,0.0034537713126831,0.0052557475014082,-0.0581843777093105,-0.0857388661219632,0.153780158202073,0.104560142941112,-0.0389228078639963,-0.0364448075317518,0.00670611763608719,-0.130619948833417,-0.162615345459283,0.0517523088654078,0.122407701672001,0.0862558630286675,0.107639764402445,0.119004840701646,0.0371982163377716,-0.0626166516009267,-0.0718145482473206,0.112167998774117,-0.0328017086746397,-0.0261370281244801,0.0928957826168159,0.0745797008456094,-0.0491789490718023,0.0683190455773901,-0.0144058533499784,0.0401325487088906,-0.115739759177031,-0.116969671340476,-0.0651299600875169,-0.0101839791965641,0.00900010695934646,0.00325218486677307,0.0404791781302095,0.120066816532043,-0.00390010350863498,-0.149416962601128,0.0238742467492226,0.126083996794351,-0.0835007138501273,0.296079059767783,-0.0479150872923413,0.00231295259935344,0.0135752962311283,-0.093962649821618,0.128684709739603,0.0678848658647447,0.000112576426173877,-0.0359457575619323,-0.0400099880502329,-0.128912273158579,-0.118201999756836,0.207214795244865,0.249170254792236,-0.134442214193273,-0.143972471755391,0.115847369513507,0.0563323014868079,-0.0196849532223713,0.000428866480177419,0.0418612200338882,0.0179177581652672,-0.109224327100594,0.147693806872994,0.00617318818930165,0.0132558771875722,0.217691993845139,-0.156510761320871,-0.119906136505114,0.0184100393652293,-0.0826368581042329,-0.00145444255127038,0.0980473249776734,0.21404520421121,0.124081422205491
"species21",-0.0246324239991403,0.150844980487868,0.199815474242744,-0.00889030663560623,0.11437826584101,0.0709217285142801,-0.0112950587065082,-0.0312025519718618,-0.050533136545498,0.0619635897901885,-0.0235027620048516,0.0786357960561485,-0.114073007175607,0.0729664626986775,-0.107471172764457,-0.119035344124716,0.0311170783034595,0.0201308281779153,0.0692179839463875,-0.0454002697271221,0.200466527984438,0.12332949251195,0.164690148468531,0.250094293318197,0.0302379556922875,0.0634831370839292,0.0367237860062427,-0.0788227648030005,0.121356090188244,-0.0515323988144136,0.246132843272211,0.0307784789725496,0.0183857721396024,0.0368832314292268,0.0490750381628691,0.0891584148110537,0.00185748098124189,0.00828561736264872,-0.0665666033804276,-0.0357563577965539,-0.123044785810947,0.0704965088171932,0.0365517312775332,0.0115549765877006,-0.0917688687537638,0.207609773830669,-0.0303076130376478,0.0721195973301102,-0.0573069962426568,0.0285004462866996,-0.0698493206392628,-0.228805306569763,-0.137407200568974,-0.226964412533719,0.196360430794224,0.0754613718138002,0.101635899331524,0.0403020028748033,-0.0795728075033826,-0.0117828678814787,0.0974649641404596,-0.0419210673650618,0.07037661654269,-0.102403329718496,-0.000289482171734301,-0.0301609540286702,0.106243753964761,-0.0604711649559855,0.0360153146526896,0.0148134957013258,0.0220907130733873,-0.16069786623828,0.0797127097946431,-0.17009603350673,0.0503816676909065,-0.101915538484107,-0.125968156549845,0.0787739165834425,-0.0832502195365338,-0.0119415719376562,-0.00447268551055806,-0.23783729304689,-0.0301024595054556,-0.0417893544455292,-0.203776763975261,-0.0203610937450755,0.122073959741192,0.204742939145052,0.116893302944782,-0.06830445605549
"species22",-0.018644044231823,0.147424392150891,-0.0976746498486553,0.138916312882331,0.208572921420542,-0.160690862075881,-0.0822571309297199,0.0288632241318086,0.0782398870150708,0.0700577491503257,-0.0946258382825706,0.0961572169501698,-0.00919819418207513,-0.0946509888314296,0.0633891262294342,0.0921697016706476,-0.0597178717390486,-0.0350514977560391,-0.186542649296671,0.115627520871358,-0.0262997657723012,-0.0280563262765513,-0.0687555577720904,-0.156006754051896,-0.0678677112379709,0.0555929372923253,-0.00231067306265892,-0.0905220999680907,-0.14135733589892,-0.133263926948653,0.00545185329470963,0.0482538000902197,0.161228725419323,-0.184642101363512,0.221509568850343,0.0428681072846357,0.0586925661439288,0.00191619080850034,0.050851405808634,-0.0500400722365571,-0.0111246127913227,-0.134928977804086,0.0411089439605807,-0.109040829241662,-0.109716938926618,0.0914954576751876,0.00509298583668296,-0.130420403627332,-0.0384255047580113,-0.0400866873497409,0.199222181659612,0.0133981727803777,0.0294167126377643,-0.15629035244149,0.0567651847996124,0.104508902566215,0.0202951240175427,-0.0138930682079116,-0.0403579640422798,-0.34002239856633,0.0843389371235702,-0.00697241548408467,0.0440901335889457,-0.00854998341976317,0.230287576658417,0.136184353453169,0.106871510786996,0.0458421921123357,0.0528860140039197,-0.0853904765748909,0.171052172904825,-0.113104309033085,-0.131575210219344,0.157582427859372,-0.0437101598180459,-0.170972723241405,0.0978436186219842,0.0300865633774348,-0.131939436366678,0.0821172822029958,0.0482321429626389,0.0376474335015289,-0.0725565129573793,0.0839974481164152,-0.114215769296501,-0.0289061539413499,0.0105970398623003,-0.0536727986902024,-0.0243753190280286,0.0698399958878279
"species23",-0.0209422639425501,0.158179840472793,0.111428549142727,-0.0888681182329038,-0.100811257835903,-0.00545386591318653,0.0509983193496377,0.0670656313641937,0.083669340170386,0.0633333509088257,-0.000883233290700974,-0.000382689905958022,0.00694618933486693,-0.207781853337001,0.0362463252090921,0.0231291291463493,0.100870392274617,-0.230748158886444,0.0115795945267985,-0.140476670345769,-0.067993027099664,0.016933170857511,0.0554759273090303,-0.0635058292436698,0.121909237890316,0.0192300478555022,0.071352151694398,-0.155330947272106,0.0655893499506759,-0.043571886186265,0.0717093700639313,0.0578871640587516,0.0248564811610083,0.0734108394323527,0.237190931056917,0.0134638303721637,-0.0622891385063997,0.00868799266330405,0.0702652073793769,-0.0100147268624903,-0.0783645146054006,0.0983625555392587,0.101811979066196,-0.0660673218389272,0.210768868455449,-0.00435127505323554,0.0581996180349034,0.121972828900002,0.198366183116109,-0.0955268632841487,-0.102867944769295,-0.0594172953492385,-0.0366870435563516,-0.152801309458289,-0.0127540879969253,0.014264572902946,-0.0305871551388863,-0.0249388683813855,-0.0459415627027348,0.137806435182181,0.0802121446859981,0.132484441601879,-0.0531525739500279,-0.11566964302205,0.0103752146725617,-0.0402701779536571,0.0346221471465259,-0.110630876636398,0.0523181863023932,0.0169470817851429,0.166667490647361,-0.0652151708884587,0.0343265903576015,-0.0161013375943331,-0.00523387216821153,0.0607725257586237,0.184529489646338,0.0942742044563541,-0.00953094322183358,0.267093611907419,-0.1918209330327,0.289774623642251,0.186564356812539,-0.153389045343773,0.138000155841535,-0.0502593914688773,0.0378429038697708,-0.191118792563272,-0.0112454273566134,-0.0520193262782428
"species24",-0.000929760113680075,0.149585157376054,-0.094021483949734,-0.0718786535769625,-0.19194644581611,0.0203764307971114,-0.169048403738106,0.0444554283024356,-0.153327179310647,-0.0998236444726101,-0.0718372935455602,0.116058512382204,0.142006575315371,0.103123720732147,0.0707665104910773,0.0258708164094739,-0.138462984032173,0.0306501961063918,-0.041374259449053,0.0637219284433239,-0.133527074608827,0.0884704517261965,0.054887434145216,0.0192359555131816,0.057404168715099,-0.107872923701443,0.108331788967068,-0.151007173676386,-0.041428376030599,0.00588084669336328,0.11900538024599,0.039556801741736,0.0407260122805378,0.0511308330355097,-0.176757157033044,-0.161376686433603,0.14413083880593,0.0293430609867085,0.1601171608873,0.0457279224145042,-0.0419505027080761,0.115884389506742,0.0435940819995056,0.0559388087958842,0.0490542357898052,-0.123817520958316,0.0409431341230252,0.129297518437515,-0.290722397014622,-0.207948586054629,-0.0485898862653131,-0.136480503134572,-0.0248735649339676,-0.11042774850538,0.107735468308675,-0.0135058431368034,0.0295583916962672,-0.0030859882889251,0.162841012272795,-0.0689689273354728,0.036977950805302,0.0337993767344766,0.136736308327525,-0.0142022022281638,0.134800178193795,0.0342897961465389,-0.124136130106028,0.116811937498349,0.134456123750837,-0.111970727351337,-0.182131937706496,-0.14167720457711,0.0843978130236106,0.075593848441284,0.0259713845282076,0.108637744858707,0.12622230642129,0.0541274180552461,0.0641659954530529,-0.0288401109010962,0.101729411441942,-0.106023853724025,0.0562107288010591,0.122700700996799,0.127422908658477,-0.0923840359916738,0.110501388379981,-0.144751952108092,-0.0932536631572873,-0.0577790557651433
"species25",0.00406064451417842,0.155445357969832,0.0291563265329782,0.0464826390093546,-0.0424263931489337,0.0530512032540264,0.0968235340414068,-0.0576415387710805,-0.175556311364626,-0.0572755566750516,-0.028273108750608,0.00766217576020706,0.0682939351359134,0.123157799761402,-0.018435562663569,-0.117238914233032,0.0378204138174224,-0.176523197289898,-0.191693332978315,-0.240005200705942,-0.0818014515057794,-0.0661871510609054,-0.115893397514037,-0.0422725449295832,0.0193287079922648,0.0137271124117022,0.023214982835313,-0.139904780990769,-0.204090528587888,-0.118549049319962,-0.0446962428165869,0.0197540801313394,0.0143019137998236,0.1443767876166,0.0807359800979555,-0.0894115163020198,-0.102288395094667,-0.0138929997487584,-0.0432163680752826,-0.0877314079505289,0.0379087901135292,-0.0264256283897972,0.0217363122009531,-0.0541612761835709,-0.119781407979459,0.215111917506741,0.0979837109540929,-0.108460037585088,0.0931846229024933,0.0553327369561682,-0.013565076494234,-0.0778251274990168,-0.0322739148567357,0.315251260957527,0.086998295944119,0.0140128067105691,0.0390369633661442,-0.122522753027734,0.108859464776426,0.0130996626226159,-0.111864657343957,0.115217947473918,0.10356181477772,0.128651499382674,0.0357812897616364,-0.108210482198909,-0.0700019488512422,0.180052053555189,-0.0499840122955493,-0.00390770183426174,0.0542238635123843,0.0142611689436704,0.0979634858081392,-0.0200510362602859,0.156302165354523,-0.00837991252045778,0.0587500948130803,-0.226336114470821,0.0116567174778058,-0.0609271530449418,-0.0224934056808359,-0.118239893697664,0.0693532513999169,-0.073317052246665,-0.166877856877507,0.0905348452759329,0.138022331076538,-0.185552335258362,0.197691559158613,-0.0352723248172996
"species26",-0.0209801763006966,0.148689543902081,0.0897164878051951,0.0266750750633257,-0.0197754985541434,-0.0485475098163184,-0.011844565311475,0.0163845446888723,-0.00763586501425674,-0.00713078822838742,0.0139280551285939,-0.0810486247303462,-0.00888074265516941,0.0945858136767829,0.181381570895444,0.0420859034184861,-0.211785091203757,-0.00991603092421612,0.00545897141248697,0.111486970920177,0.00137742147170817,0.252259282217807,0.0602415441457639,-0.030775494381494,-0.155400622696198,0.084724501562505,-0.125506264193376,-0.0414575848718358,0.0523637024234082,0.194896159380073,0.126934513569876,0.168815241952607,-0.216725588141089,0.0191108104901797,0.282150836810135,-0.0562148365654742,0.191345982666256,-0.106816271523019,-0.163728670795792,-0.0849831237556901,-0.151462812084029,0.112135140834483,0.0552062604068207,-0.0244035933379706,0.0814039402811955,0.128143176288714,0.0814076262478342,0.0205195965679324,-0.120349418974561,0.0813838528867225,0.0402586114564961,-0.0453849107820608,0.0821270096970089,0.0938310217120262,-0.0958989269462113,-0.189017745081353,-0.0809739601757685,-8.67194221932377e-05,-0.190485290988082,0.0592973377776073,-0.237935879052389,0.00482675359522559,0.0738913728251948,-0.0657473691051766,0.0350900610891333,0.0618692474699921,-0.0191674574647849,-0.0237998598019544,-0.137281977104145,0.124398606426037,-0.114617258122522,0.00401011587831572,-0.0824462695339333,0.0279928750077217,-0.180599111850904,-0.0710579279885067,0.117113883014292,-0.22445323768542,0.0490919639995915,0.00793086657803305,0.0149872804240266,-0.0113094713575279,-0.0268765819392728,0.0131420441901296,0.0390135537458731,0.0628034389555878,-0.0496286686743783,-0.0295380326523573,-0.00838928544570876,-0.0188923309440168
